,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
256,TIMES NOW,@TimesNow,2023-01-10T19:30:00.000Z,"TIMES NOW
@TimesNow
·
11 Jan","After #Joshimath, This #Uttarakhand shrine starts witnessing cracks, triggers sinking fears - Details
timesnownews.com
After Joshimath, THIS Uttarakhand shrine starts witnessing cracks, triggers sinking fears - Details
Uttarakhand authorities, on Tuesday, undertook the demolition of s Malari Inn and Mount View hotels which have developed cracks in Joshimath. Being carried out in presence of the Central Building...
1
5
15
6,380",,1,5,15,['https://pbs.twimg.com/card_img/1620491768490860561/6W-LKSqD?format=jpg&name=small'],https://twitter.com/TimesNow/status/1612894546857173010
257,barkha dutt,@BDUTT,2023-01-10T10:20:36.000Z,"barkha dutt
@BDUTT
·
10 Jan","Tears. Despair. Rage. As uttarakhand’s #Joshimath sinks and poor people lose their homes. 
@journo_harshit
 on the ground for 
@themojostory
 #PeopleFirst
Mojo Story
@themojostory
·
10 Jan
Joshimath's resident breaks down as Uttarakhand city edges to the verge of sinking. @journo_harshit gets you details from the ground. #Uttarakhand #Joshimath
7,398 views
0:03 / 1:48
7
16
85
17.7K",,7,16,85,['https://pbs.twimg.com/profile_images/1529397635987017730/eZ3CYW10_mini.jpg'],https://twitter.com/BDUTT/status/1612756284444483589
258,International Rivers,@intlrivers,2023-01-10T19:10:37.000Z,"International Rivers
@intlrivers
·
11 Jan","Grim news. The city of #Joshimath is sinking. The city's people are in urgent need.
For decades, scientists & community leaders warned of poorly planned projects (#hydropower, widening roads ) in a landslide zone
#JoshimathIsSinking #StopTheDams #NoMeansNo
moneycontrol.com
Time for a moratorium on dam building in the Himalayas?
Warnings that Joshimath was situated on an old landslide zone and could sink if development continued unabated were ignored. By 2013, 292 big hydro projects were under construction or planned for...
1
2
4
318",,1,2,4,['https://pbs.twimg.com/card_img/1620341457105338369/D-GFFGwF?format=jpg&name=small'],https://twitter.com/intlrivers/status/1612889666197360641
259,WION,@WIONews,2023-01-10T11:14:12.000Z,"WION
@WIONews
·
10 Jan","About 4,000 people have been shifted to safer areas as authorities are set to begin demolition of buildings, damaged due to land subsidence in the Himalayan town of #Joshimath

#JoshimathIsSinking

Track updates here:
wionews.com
Joshimath: Bulldozers prepare to raze buildings leaving people in tears
Authorities at Joshimath will start demolishing hotels and houses in the holy town on Tuesday
4
11
2,742",,,4,11,['https://pbs.twimg.com/card_img/1618037428693995521/GQhLMKxN?format=jpg&name=small'],https://twitter.com/WIONews/status/1612769775683514374
260,Moneycontrol,@moneycontrolcom,2023-01-10T12:42:07.000Z,"Moneycontrol
@moneycontrolcom
·
10 Jan","At the centre of all the discussion and debate of the 'sinking Joshimath' story is the Tapovan Vishnugad hydroelectric power project, which is being built by state-run NTPC Limited.
@sweta_goswami
 explains how 
https://moneycontrol.com/news/environment/joshimath-sinking-delayed-by-a-decade-cost-of-tapovan-vishnugad-hydroelectric-power-project-increased-by-138-9842011.html…

#Joshimath #JoshimathIsSinking
moneycontrol.com
Joshimath sinking: Delayed by a decade, cost of Tapovan Vishnugad Hydroelectric Power Project...
Despite two SC-appointed committee reports stating that such hydroelectric power projects could have significant environmental impact, the government in 2015 set up yet another committee which gave...
2
7
2,914",👇,,2,7,['https://pbs.twimg.com/card_img/1620404865242464257/-ChbTx7S?format=jpg&name=small'],https://twitter.com/moneycontrolcom/status/1612791896828686349
261,SouthAsia Solidarity,@SAsiaSolidarity,2023-01-10T10:26:11.000Z,"SouthAsia Solidarity
@SAsiaSolidarity
·
10 Jan","Can #Joshimath be saved? #Uttarkhand activist Atul Sati from CPI(ML) quotes a top official saying that 40% of people in the city would need to be evacuated if sinking continues. ""If that is true"",he says ""it will be hard to save the rest of the city,""
bbc.co.uk
The trauma of living in India's sinking Himalayan town - BBC News
Hundreds of buildings have developed cracks and families have been evacuated. Can Joshimath be saved?
3
6
6
662",,3,6,6,['https://pbs.twimg.com/card_img/1620201031014432768/h2SDp8ae?format=jpg&name=small'],https://twitter.com/SAsiaSolidarity/status/1612757690358300672
262,The Hindu,@the_hindu,2023-01-10T10:11:30.000Z,"The Hindu
@the_hindu
·
10 Jan","Cracks appeared at around 50 houses and various minor landslides have taken place at Bahuguna Nagar of Karnprayag. The local municipality has requested CM Pushkar Singh Dhami's govt for help. This comes amid the issue of land subsidence in #Joshimath.
thehindu.com
After Joshimath, cracks appear in houses in Uttarakhand’s Karnprayag; people seek govt help
The District Disaster Management Authority, Chamoli on Monday issued a bulletin related to disaster management in view of landslides happening in the Joshimath area
13
13
6,000",,,13,13,['https://pbs.twimg.com/card_img/1620439556884504578/Y9-_vK9y?format=jpg&name=small'],https://twitter.com/the_hindu/status/1612753995939954692
263,News18,@CNNnews18,2023-01-10T12:02:56.000Z,"News18
@CNNnews18
·
10 Jan","A large chunk of #Joshimath town is slowly sinking and the problem has been aggravated since heavy rains in October 2021
@AmanKayamHai_
news18.com
Joshimath is Sinking, More So Since Oct 2021: What Dhami Govt Conceded in a Document on Dec 31 |...
A large chunk of Joshimath town is slowly sinking and the problem has been aggravated since heavy rains in October 2021, the Pushkar Dhami government in Uttarakhand had conceded on December 31, 2022...
2
2
1,591",,,2,2,['https://pbs.twimg.com/card_img/1620361007389642758/w5s7LxK0?format=jpg&name=small'],https://twitter.com/CNNnews18/status/1612782035965464579
264,News18,@CNNnews18,2023-01-10T12:00:02.000Z,"News18
@CNNnews18
·
10 Jan","As #Uttarakhand’s #Joshimath continues to ‘sink’, the need for continuous seismic monitoring was discussed at the high-level review meeting of the Prime Minister’s Office
@Bhaswati19Guha
news18.com
Sensor & Sensibility in Joshimath: How Seismic Monitoring Can Fathom the Depths of Uttarakhand...
After land subsidence activities in Uttarakhand's Joshimath, officials advised using sensors and detailed geological investigation of the region.
2
6
1,441",,,2,6,['https://pbs.twimg.com/card_img/1620640817638424576/qJjpQ7UH?format=jpg&name=small'],https://twitter.com/CNNnews18/status/1612781309679796227
265,Nikhil Lakhwani,@nikhil_lakhwani,2023-01-11T07:19:21.000Z,"Nikhil Lakhwani
@nikhil_lakhwani
·
11 Jan","#Joshimath at 6:45 this morning.
Temp: 1 Deg Celcius
1
16
552",,,1,16,['https://pbs.twimg.com/media/FmLJYnragAABLGp?format=jpg&name=900x900'],https://twitter.com/nikhil_lakhwani/status/1613073057580711944
266,Weatherman Shubham,@shubhamtorres09,2023-01-11T04:44:01.000Z,"Weatherman Shubham
@shubhamtorres09
·
11 Jan","Cloudy in parts of #Uttarakhand due to #WesternDisturbance (till 13th Jan)

#Snowfall started at High peaks

#Joshimath will recieve Light-Moderate #Rainfall....#Snowfall later in the spell depends upon temp...will keep updating 

Current Temp

#Tapovan 9.1°c
#Pandukeshwar 11.4°c
2
11
41
3,647",,2,11,41,"['https://pbs.twimg.com/media/FmKl0OpagAIDQyd?format=jpg&name=small', 'https://pbs.twimg.com/media/FmKl1wdaYAEdLcO?format=jpg&name=360x360']",https://twitter.com/shubhamtorres09/status/1613033966675845120
267,Anil Kothiyal,@anil_kothiyal,2023-01-11T14:59:11.000Z,"Anil Kothiyal
@anil_kothiyal
·
11 Jan","To understand what all is happening in #Joshimath and all over #Uttarakhand, see this image....

#Joshimathcrisis #JoshimathIsSinking
3
3
490",,,3,3,['https://pbs.twimg.com/media/FmMypSPacAAG_Hg?format=jpg&name=small'],https://twitter.com/anil_kothiyal/status/1613188780227428353
268,Deepakshi Jasrotia,@dogra_girl,2023-01-11T08:29:47.000Z,"Deepakshi Jasrotia
@dogra_girl
·
11 Jan","Lets Pray for #Joshimath 
1
2
10
254",🙏,1,2,10,[],https://twitter.com/dogra_girl/status/1613090783057555459
269,Newsum,@Newsumindia,2023-01-11T04:49:09.000Z,"Newsum
@Newsumindia
·
11 Jan","#Joshimath updates:
- 723 houses identified with cracks

- 131 families shifted to makeshift accommodations

- Owners of completely/heavily damaged houses were given Rs 1.30 lac each. Govt has allocated Rs 13 lacs to 10 such households.
8
47
81
6,066",,8,47,81,[],https://twitter.com/Newsumindia/status/1613035261012873220
270,Mojo Story,@themojostory,2023-01-11T09:07:26.000Z,"Mojo Story
@themojostory
·
11 Jan","Uttarakhand govt orders ban on construction work in #Joshimath. However, construction work continues uninterrupted right outside the sinking city of Uttarakhand. Here's what Mojo Story's 
@journo_harshit
 found -
4
6
24
4,194",,4,6,24,['https://pbs.twimg.com/ext_tw_video_thumb/1613096378145861634/pu/img/_Gi1CiBBunPv3DpT.jpg'],https://twitter.com/themojostory/status/1613100258254557185
271,News9,@News9Tweets,2023-01-11T09:21:45.000Z,"News9
@News9Tweets
·
11 Jan","Uttarakhand Crisis Update: Third district after Joshimath and #Karnprayag #suffering , Cracks appeared on houses of Chamba, Tehri

CM Pushkar Singh Dhami had earlier announced a compensation of 1.5 lakhs to affected families.

#uttarakhandnews #Joshimathcrisis #news
10
10
2,468",,,10,10,"['https://pbs.twimg.com/media/FmLlQi2aMAANCLC?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmLlRs_aAAAF89s?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmLlTH2aAAAvJSG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmLlUWWaMAE5uGk?format=jpg&name=360x360']",https://twitter.com/News9Tweets/status/1613103861203628032
272,NewsClick,@newsclickin,2023-01-11T13:35:31.000Z,"NewsClick
@newsclickin
·
11 Jan","In today's episode of #BolKeLabAzadHainTere, 
@abhisar_sharma
 discusses how the government and Hindutva
contractors are keeping mum on the man-made disaster in #Joshimath 

Full Video: https://youtu.be/_ejOh-1cUss
1:06
510 views
13
37
1,501",,,13,37,['https://pbs.twimg.com/ext_tw_video_thumb/1613167642680135680/pu/img/-XG5MGqNSrtw4JTr.jpg'],https://twitter.com/newsclickin/status/1613167724682973184
273,ANI UP/Uttarakhand,@ANINewsUP,2023-01-11T04:39:38.000Z,"ANI UP/Uttarakhand
@ANINewsUP
·
11 Jan","#Joshimath | Good thing is that the water leakage near Jaypee Company is decreasing &it reached 250 LPM last evening. After Jan 7 no new cracks developed & old cracks didn't increase. 2 buildings that are unsafe need to be demolished & appeal to people to support us: Secy to CM
4
11
91
15.7K",,4,11,91,['https://pbs.twimg.com/media/FmKkmVFaUAAcs2h?format=jpg&name=small'],https://twitter.com/ANINewsUP/status/1613032866233069569
274,Mirror Now,@MirrorNow,2023-01-11T15:47:12.000Z,"Mirror Now
@MirrorNow
·
11 Jan","JOSHIMATH DEMOLITION STALLED

The #Uttarakhand government wants to demolish unsafe buildings in #Joshimath but the residents have stalled the demolitions until adequate compensation is given.
@MohitBhatt90
 reports
2
4
374",,,2,4,['https://pbs.twimg.com/media/FmM9hhkWAAABrfh.jpg'],https://twitter.com/MirrorNow/status/1613200864809730048
275,The New Indian,@TheNewIndian_in,2023-01-11T12:01:29.000Z,"The New Indian
@TheNewIndian_in
·
11 Jan","#Watch: Bad weather in nearby areas of #Joshimath has raised concerns for Joshimath people. 

Reports 
@VipinNagi1
2
10
947",,,2,10,['https://pbs.twimg.com/ext_tw_video_thumb/1613143528884011013/pu/img/l5LnanZBPe7eRV-J.jpg'],https://twitter.com/TheNewIndian_in/status/1613144061694849027
276,ANI UP/Uttarakhand,@ANINewsUP,2023-01-11T06:17:18.000Z,"ANI UP/Uttarakhand
@ANINewsUP
·
11 Jan","#Joshimath| We requested people to support us in the dismantling of (2 hotels). Compensation will be given in according to the compensation that was given in Uttar Kashi. Badrinath-like compensation cannot be given here. Several teams of central govt have reached here: Secy to CM
3
5
75
10K",,3,5,75,['https://pbs.twimg.com/media/FmK6qo3aAAAqb_F?format=jpg&name=small'],https://twitter.com/ANINewsUP/status/1613057443705012224
277,Mariwala Health Initiative,@mariwalahealth,2023-01-11T10:25:38.000Z,"Mariwala Health Initiative
@mariwalahealth
·
11 Jan","What we’re witnessing in #Joshimath is the unfolding impact of ‘development projects’ — which contribute to the degradation of land, disruption of livelihoods, and displacement of communities. (1/3)
1
5
8
914",,1,5,8,[],https://twitter.com/mariwalahealth/status/1613119940575494144
278,Tamhini Ghat,@TamhiniGhat,2023-01-11T07:57:59.000Z,"Tamhini Ghat
@TamhiniGhat
·
11 Jan","""Opposition to any government project on scientific facts should not be considered as opposition to the government"" 

Unfortunately, governments, being what they are, are either too insecure or too conceited, or both, to pay heed.

#Joshimath
Vishwa Mohan
@vishwamTOI
·
11 Jan
I would like to recall what @SundriyalY told me the other day:
Opposition to any government project on scientific facts should not be considered as opposition to the government: Y P Sundriyal, geologist and professor, HNB Garhwal University, Uttarakhand.
#JoshimathSubsidence
Show this thread
2
6
310",,,2,6,"['https://pbs.twimg.com/profile_images/1601069769821601792/3mzSGzIA_mini.jpg', 'https://pbs.twimg.com/media/FmK4pzsakAEoD-L?format=jpg&name=large']",https://twitter.com/TamhiniGhat/status/1613082780581376000
279,NDTV,@ndtv,2023-01-11T07:17:16.000Z,"NDTV
@ndtv
·
11 Jan","#NDTVExclusive | On Camera, 2 AM Drilling At 'Sinking' #Joshimath Despite Ban https://ndtv.com/india-news/joshimath-sinking-uttarakhand-town-ndtv-exclusive-on-camera-2-am-drilling-at-sinking-joshimath-amid-ban-3681707…

NDTV's Saurabh Shukla reports
2
25
45
9,871",,2,25,45,['https://pbs.twimg.com/amplify_video_thumb/1613030047434313734/img/beC8_pJ20WYQPqtU.jpg'],https://twitter.com/ndtv/status/1613072536425861120
280,Moneycontrol,@moneycontrolcom,2023-01-11T14:25:36.000Z,"Moneycontrol
@moneycontrolcom
·
11 Jan","NTPC also told the power ministry that there was no active construction work happening in the area for about two years. 
@sweta_goswami
 gets more details
https://moneycontrol.com/news/environment/joshimath-sinking-tunnel-one-km-away-from-joshimath-and-600-metres-underground-ntpc-officials-tell-power-ministry-9849361.html…

#JoshimathSinking #Joshimath #NTPC #JoshimathCrisis
moneycontrol.com
Joshimath Sinking: Tunnel one km away from Joshimath and 600 metres underground, NTPC officials...
The Jal Shakti ministry has appointed a panel which is investigating the Joshimath subsidence incident and the panel does not include any representatives from the power ministry or NTPC.
5
9
3,250",⤵,,5,9,['https://pbs.twimg.com/card_img/1620837741889032212/lRk4mwUs?format=jpg&name=small'],https://twitter.com/moneycontrolcom/status/1613180329006882816
281,Organiser Weekly,@eOrganiser,2023-01-11T16:35:07.000Z,"Organiser Weekly
@eOrganiser
·
11 Jan","Joshimath sinking: Uttarakhand Government announces Rs 1.5 lakh compensation for affected families 
@pushkardhami
 #JoshimathDemolition #joshimathsinking
organiser.org
Joshimath sinking: Uttarakhand Government announces Rs 1.5 lakh compensation for affected families
Joshimath (Uttarakhand): The Uttarakhand government on January 11 announced an interim relief of Rs 1.5 lakh to affected families affected by land
2
8
24
1,042",,2,8,24,[],https://twitter.com/eOrganiser/status/1613212923140407297
282,Down To Earth,@down2earthindia,2023-01-11T13:54:34.000Z,"Down To Earth
@down2earthindia
·
11 Jan","The sinking town of #Joshimath witnessed high drama January 10 and 11 as residents protested the administration’s move to demolish two hotels, saying they could collapse due to cracks brought about by land subsidence #Joshimathcrisis 
@rajusajwan
downtoearth.org.in
Joshimath dispatch: Afraid to report cracks in homes, locals protesting demolition of hotels say
Joshimath locals claim they have been stopped from entering their houses; demand clarity and transparency in compensation
2
8
1,267",,,2,8,[],https://twitter.com/down2earthindia/status/1613172521104453632
283,The Hindu,@the_hindu,2023-01-11T10:30:02.000Z,"The Hindu
@the_hindu
·
11 Jan","Explained | #Joshimath has been declared a disaster-prone area after large cracks appeared in homes and on roads, and 94 families have been temporarily moved to safer locations within the town. Why is land sinking in Joshimath? 
@Upadhyay_Cavita
 explains.
thehindu.com
Explained | Why is the land sinking in Joshimath?
Joshimath has developed in exactly the way a committee of experts advised against — 46 years ago.
10
35
5,633",,,10,35,['https://pbs.twimg.com/card_img/1620733383008571398/7bw6czIY?format=jpg&name=small'],https://twitter.com/the_hindu/status/1613121044952260611
284,Aman Sharma,@AmanKayamHai_,2023-01-11T07:38:45.000Z,"Aman Sharma
@AmanKayamHai_
·
11 Jan","Joshimath Sinking: Will Assess Load-Bearing Capacity of Mussoorie, Nainital, Says CM 
@pushkardhami
 in an Interview to 
@AnupamTrivedi26
, Lists Top Priority 
@news18dotcom
 #Joshimath
news18.com
Joshimath Sinking: Will Assess Load-Bearing Capacity of Mussoorie, Nainital, Says Dhami, Lists Top...
In an exclusive interview with News18, the Uttarakhand chief minister said it was too early to reach any conclusion on NTPC's role in the disaster
5
10
505",,,5,10,['https://pbs.twimg.com/card_img/1620690213055119360/NoZCldha?format=jpg&name=small'],https://twitter.com/AmanKayamHai_/status/1613077943085043714
285,Hindustan Times,@htTweets,2023-01-11T18:50:00.000Z,"Hindustan Times
@htTweets
·
12 Jan","Uma Bharti reached #Joshimath and said she is scared that policy makers will eat up the Himalayas and #Uttarakhand
hindustantimes.com
Joshimath sinking: Uma Bharti says she warned of 'irreversible loss' years ago; ‘Vikas aur vinash…'
Uma Bharti reached Joshimath and said she is scared that policymakers will eat up the Himalayas and the Uttarakhand. ""Policymakers who are in Delhi have given a new name to such projects which can be...
1
12
3,719",,,1,12,['https://pbs.twimg.com/card_img/1620720221467316225/udoqlSAR?format=jpg&name=small'],https://twitter.com/htTweets/status/1613246866648358942
286,Scroll.in,@scroll_in,2023-01-11T15:29:30.000Z,"Scroll.in
@scroll_in
·
11 Jan","Federal and Uttarakhand state government officials are moving thousands of residents into hotels while halting all work on road widening and a hydropower project. 

#Joshimath was a disaster waiting to happen, but nobody paid heed https://scroll.in/article/1041559/…

By 
@JoydeepGupta25
scroll.in
Opinion: Joshimath was a disaster waiting to happen, but nobody paid heed
The town has undergone unplanned construction, drastic road widening and hydropower projects that have ignored multiple warnings.
2
3
995",,,2,3,['https://pbs.twimg.com/card_img/1620744342263545858/5NS2Wd7n?format=jpg&name=small'],https://twitter.com/scroll_in/status/1613196409095716866
287,CA Ashutosh Soni,@CA_AshutoshSoni,2023-01-12T06:19:47.000Z,"CA Ashutosh Soni
@CA_AshutoshSoni
·
12 Jan","What happened in #Joshimath is outcome of greed, corruption, politics where spirituality of place ignored just for fake development.

One earthquake & all major hill stations of Uttarakhand like Mussoorie, Nainital,etc will be wipe out. 
#Joshimathcrisis #JoshimathIsSinking
1
10
14
1,871",,1,10,14,"['https://pbs.twimg.com/media/FmQFVQCaAAAoyky?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmQFVQQagAEqoPh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmQFVQOacAA0g0u?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmQFVQCaEAQNkiK?format=jpg&name=360x360']",https://twitter.com/CA_AshutoshSoni/status/1613420455049953280
288,CA Ashutosh Soni,@CA_AshutoshSoni,2023-01-12T06:33:57.000Z,"CA Ashutosh Soni
@CA_AshutoshSoni
·
12 Jan","Major spiritual places of India made honeymoon destinations by Governments just to boost tourism without considering ecological and environmental implications.

#Joshimathcrisis is an example how govts allows destruction in the name of development.

#joshimath #JoshimathIsSinking
3
13
1,604",,,3,13,['https://pbs.twimg.com/amplify_video_thumb/1613423862318006273/img/I7XBm2TeQpIROdhp.jpg'],https://twitter.com/CA_AshutoshSoni/status/1613424023656075266
289,Swati Chaturvedi,@bainjal,2023-01-12T07:16:00.000Z,"Swati Chaturvedi
@bainjal
·
12 Jan","Why is the catastrophic situation in #Joshimath not being covered by the MSM? From the deadly air we breath to the wreckage that we have reduced the fragile Himalayan ecosystem - when will be wake up? When it’s all gone?
25
119
7,994",,,25,119,[],https://twitter.com/bainjal/status/1613434602949070848
290,Anoop Nautiyal,@Anoopnautiyal1,2023-01-12T15:15:48.000Z,"Anoop Nautiyal
@Anoopnautiyal1
·
12 Jan","The question that continues to haunt me is that #Joshimath would not have been as dangerous as it is today had state, dist authorities & local MLA been proactive in end 2021/ beg 2022. One stark message for disaster prone #Uttarakhand is the need to always be alert & act quickly!
11
19
73
4,030",,11,19,73,[],https://twitter.com/Anoopnautiyal1/status/1613555347935088644
291,Rahul Pandita,@rahulpandita,2023-01-12T16:12:05.000Z,"Rahul Pandita
@rahulpandita
·
12 Jan","One of the several houses in #Joshimath declared unfit for living. But can you cross a whole town? That is a question that needs an immediate answer.
8
10
70
6,502",,8,10,70,['https://pbs.twimg.com/media/FmSM6khaAAI3hHX?format=jpg&name=small'],https://twitter.com/rahulpandita/status/1613569515258019840
292,Sadhavi Khosla,@sadhavi,2023-01-12T07:12:27.000Z,"Sadhavi Khosla
@sadhavi
·
12 Jan","When I first visited #Badrinath Dham, I was surprised by the development at the revered Dham in that Himalayan belt. It looked like Vrindavan to me. (The landslides on road to Badrinath & HemkuntSahib are common). 

I think we need to slow down on development projects. #Joshimath
5
4
23
1,519",,5,4,23,[],https://twitter.com/sadhavi/status/1613433709973360640
293,IndiaToday,@IndiaToday,2023-01-12T15:47:01.000Z,"IndiaToday
@IndiaToday
·
12 Jan","#Exclusive
These are Himalayas and not a parking lot of Greater Kailash... Use science for planning. Use engineers to understand that they can't conquer nature for ever. That's the big lesson from Joshimath: 
@sunitanar
, D-G, CSE

#NewsToday 
@Sardesairajdeep
 | #JoshimathSinking
8
32
83
35K",,8,32,83,['https://pbs.twimg.com/amplify_video_thumb/1613562836114104320/img/dbx7UkyhfQjTFRa_.jpg'],https://twitter.com/IndiaToday/status/1613563205078614017
294,The DeshBhakt,@TheDeshBhakt,2023-01-12T18:29:56.000Z,"The DeshBhakt
@TheDeshBhakt
·
12 Jan","In the #Joshimathcrisis - some of most important questions remain unanswered & the most critical lessons unlearnt. Almost 50yrs of warnings unheeded, thousands of lives lost in the region - yet no change.
That's why it wont be long before #Joshimath Part-2
https://youtu.be/HGjuBdo60Hw
11
37
212
128.5K",,11,37,212,['https://pbs.twimg.com/media/FmSq50YaEAELNcv?format=jpg&name=small'],https://twitter.com/TheDeshBhakt/status/1613604207130726401
295,Sharma #Hindu #NotBJPHindu #Telugu #BrahminByBirth,@bramhasmiiii,2023-01-12T15:46:44.000Z,"Sharma #Hindu #NotBJPHindu #Telugu #BrahminByBirth
@bramhasmiiii
·
12 Jan","While Modi ji Drone busy in Uttarakhànd double engine #Joshimath, this happened

Bad luck
Rakesh Prakash
@rakeshprakash1
·
12 Jan
#Breaking in #Bengaluru: Road caves in near Brigade Towers on #BrigadeRoad in  the central part of the city. No casualty reported. ( by TOI Sunil)

What’s happening to B’luru roads? 

@NammaBengaluroo @TOIBengaluru @WFRising @srinualavilli @namma_BTM @sajjanrajmehta
2
3
163",🎥,,2,3,"['https://pbs.twimg.com/profile_images/841525502301036545/rtLVYF_G_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613460070637113344/pu/img/1RroFVJ1YOYjIhar.jpg']",https://twitter.com/bramhasmiiii/status/1613563136602251264
296,ANI UP/Uttarakhand,@ANINewsUP,2023-01-12T03:17:12.000Z,"ANI UP/Uttarakhand
@ANINewsUP
·
12 Jan","Uttarakhand | 11-member committee constituted for transparent distribution of immediate interim assistance to the affected people in #Joshimath and to decide the rate of rehabilitation package: Chamoli DM
24
42
2,916",,,24,42,['https://pbs.twimg.com/media/FmPbjr0aUAEw9yd?format=jpg&name=small'],https://twitter.com/ANINewsUP/status/1613374506852306953
297,Sangita,@Sanginamby,2023-01-12T11:31:48.000Z,"Sangita
@Sanginamby
·
12 Jan","This. And also the side stepping of projects from rigorous appraisal and without environmental approval, norms. Especially since 2014. No previous Govts have diluted our environmental laws like  Modi Govt. #Joshimath
Vimlendu Jha विमलेंदु झा
@vimlendu
·
11 Jan
JOSHIMATH FOLLOWUP THREAD:

Let’s not be mistaken - Joshimath has been brought down by ENGINEERS! ‘Brought down’ because there is no scope of repair, no reverse gear, ENGINEERS because they have a schewed understanding of geology & geography, in their education or practice.
Show this thread
4
5
14
1,948",,4,5,14,['https://pbs.twimg.com/profile_images/1144996152338599936/KX067fDj_mini.jpg'],https://twitter.com/Sanginamby/status/1613498979857358848
298,Ashish Mundepi,@AM040790,2023-01-12T07:22:50.000Z,"Ashish Mundepi
@AM040790
·
12 Jan","NTPC needs to be exposed for what it has done in 2009-10 and also its role needs to be thoroughly investigated by an independent agency.
Also need to ban all tourist politicians from visiting Joshimath who are going there to promote their  Govt.

#Joshimathcrisis 
#Uttarakhand
Sonu Rawat
@SonuRaw08091138
·
12 Jan
Replying to @single_soul1
https://fb.watch/h-kZw_xZiZ/
2
6
141",,,2,6,['https://pbs.twimg.com/profile_images/1619363794144333826/5DOfw7c8_mini.jpg'],https://twitter.com/AM040790/status/1613436323662102528
299,Anubha Bhonsle,@anubhabhonsle,2023-01-12T13:47:34.000Z,"Anubha Bhonsle
@anubhabhonsle
·
12 Jan","How many warnings do we need to prevent a city from sinking? #Joshimath is #newsworthy and has been for a long time. Do watch and share.

Video: https://youtu.be/kM3SBq5sXkI
1
9
17
1,971",,1,9,17,['https://pbs.twimg.com/media/FmRrYs9acAABR3z?format=jpg&name=small'],https://twitter.com/anubhabhonsle/status/1613533144623484931
300,DD News,@DDNewslive,2023-01-12T16:29:54.000Z,"DD News
@DDNewslive
·
12 Jan"," PM Modi gives four mantras in 'Voice of Global South Summit'

 Terrorism continues to receive cross-border support

 AAP stuck in political advertisement on govt money

 Rehabilitation work continues in #Joshimath

Watch more #Newsnight: https://youtu.be/m9VW_Yw0ThE
1
6
17
3,575",🔶 🔶 🔶 🔶,1,6,17,['https://pbs.twimg.com/media/FmSQ_H_aUAAyLhA?format=png&name=small'],https://twitter.com/DDNewslive/status/1613573997693898754
301,Neelakshi Joshi,@neelakshijoshi,2023-01-12T09:42:17.000Z,"Neelakshi Joshi
@neelakshijoshi
·
12 Jan","The news from #Joshimath #Uttarakhand is concerning and a clear warning sign for many emerging urban centres in the #Himalayas that are laying their foundation on shaky ground. A based on my research 
@the_hindu
 @thewire_in
 @scroll_in
 @htTweets
 @Upadhyay_Cavita
 @down2earthindia
1
2
8
478",🧵,1,2,8,[],https://twitter.com/neelakshijoshi/status/1613471419009998848
302,Down To Earth,@down2earthindia,2023-01-12T13:30:00.000Z,"Down To Earth
@down2earthindia
·
12 Jan","Stop all hydroelectric projects in Himalayan region to avoid a Joshimath repeat: Experts #joshimath #ecologicaldamage #Himachal #hydropower 
@himanshujourno
downtoearth.org.in
Stop all hydroelectric projects in Himalayan region to avoid a Joshimath repeat: Experts
Ecological assessment pending for hydropower project plans in Himachal
12
27
1,581",,,12,27,['https://pbs.twimg.com/card_img/1621186092786663425/JVuP9P8s?format=jpg&name=small'],https://twitter.com/down2earthindia/status/1613528724921516032
303,Kalpana Sharma,@kalpana1947,2023-01-12T13:06:11.000Z,"Kalpana Sharma
@kalpana1947
·
12 Jan","#Joshimath is in danger of becoming an adjective – a descriptor of what happens when we ignore concepts of sustainability as we pursue so-called “development”. My column in 
@newslaundry
newslaundry
@newslaundry
·
12 Jan
The roots of the current crisis in #Joshimath – a town literally sinking – have probably not yet sunk in. Even if you report on a disaster, integrate the perspectives that explain the reasons for it.

@kalpana1947 pens a message for the media.

https://newslaundry.com/2023/01/12/joshimaths-story-dates-back-decades-thats-why-media-must-dig-deep…
3
10
25
6,601",,3,10,25,['https://pbs.twimg.com/profile_images/1426076603692457986/qQq3E501_mini.jpg'],https://twitter.com/kalpana1947/status/1613522730313486337
